,FutureID,ContractNum,Position,Value,Win
20180412,IF1804,1,short,2021806.2857142824,True
20180413,,1,,2024218.2857142824,
20180416,,1,,2024218.2857142824,
20180417,,1,,2024218.2857142824,
20180418,,1,,2024218.2857142824,
20180419,IF1804,1,long,2024212.2857142824,True
20180420,,1,,2024212.2857142824,True
20180423,,1,,2027458.2857142824,
20180424,IF1805,1,long,2027466.8857142825,True
20180425,IF1805,1,short,2023373.4857142824,True
20180426,IF1805,1,short,2023456.0857142825,True
20180427,IF1805,1,short,2023445.4857142824,True
20180502,IF1805,1,short,2023432.6857142823,True
20180503,IF1805,1,long,2030093.4857142824,True
20180504,IF1805,1,short,2021216.0857142825,True
20180507,IF1805,1,long,2005451.6857142823,True
20180508,IF1805,1,long,2005504.4857142824,True
20180509,IF1805,1,long,2005493.4857142824,False
20180510,IF1805,1,long,2005522.2857142824,True
20180511,IF1805,1,long,2005500.6857142823,False
20180514,IF1805,1,short,2033152.2857142824,False
20180515,IF1805,1,short,2033139.8857142825,False
20180516,IF1805,1,short,2033169.8857142825,True
20180517,IF1805,1,short,2033203.0857142825,True
20180518,,1,,2033203.0857142825,True
20180521,IF1806,1,long,2041112.6857142823,False
20180522,IF1806,1,short,2029738.2857142824,True
20180523,IF1806,1,short,2029797.8857142825,True
20180524,IF1806,1,short,2029828.0857142825,True
20180525,IF1806,1,short,2029844.0857142825,True
20180528,IF1806,1,short,2029812.0857142825,False
20180529,IF1806,1,short,2029858.2857142824,True
20180530,IF1806,1,short,2029934.0857142825,True
20180531,IF1806,1,short,2029849.2857142824,False
20180601,IF1806,1,short,2029880.4857142824,True
20180604,IF1806,1,long,2060030.2857142824,True
20180605,IF1806,1,long,2060067.0857142825,True
20180606,IF1806,1,short,2066088.8857142825,False
20180607,IF1806,1,short,2055813.3142857112,True
20180608,IF1806,1,short,2055869.514285711,True
20180611,IF1806,1,short,2055857.114285711,False
20180612,IF1806,1,long,2066321.914285711,True
20180613,IF1806,1,short,2068541.914285711,True
20180614,IF1806,1,short,2068551.714285711,False
20180615,,1,,2068551.714285711,False
20180619,,1,,2082859.714285711,
20180620,,1,,2082859.714285711,
20180621,IF1807,1,short,2082899.3142857112,True
20180622,,1,,2087179.714285711,
20180625,IF1807,1,short,2087216.714285711,True
20180626,IF1807,1,short,2087233.914285711,True
20180627,IF1807,1,short,2087337.714285711,True
20180628,IF1807,1,short,2087345.714285711,True
20180629,IF1807,1,short,2087248.714285711,False
20180702,IF1807,1,short,2087373.3142857112,True
20180703,IF1807,1,short,2087361.114285711,True
20180704,IF1807,1,short,2087395.3142857112,True
20180705,IF1807,1,short,2087422.514285711,True
20180706,IF1807,1,short,2087397.714285711,False
20180709,IF1807,1,long,2130597.914285711,True
20180710,IF1807,1,short,2137799.714285711,True
20180711,IF1807,1,short,2137866.1142857107,False
20180712,IF1807,1,long,2142751.1142857107,True
20180713,IF1807,1,long,2142752.5142857106,False
20180716,,1,,2145499.714285711,
20180717,,1,,2145499.714285711,
20180718,IF1807,1,short,2145507.5142857106,True
20180719,IF1807,1,short,2145499.714285711,True
20180720,,1,,2145499.714285711,True
20180723,IF1808,1,long,2131688.914285711,True
20180724,IF1808,1,short,2145852.714285711,False
20180725,IF1808,1,short,2145858.714285711,True
20180726,IF1808,1,short,2145901.914285711,True
20180727,IF1808,1,short,2145906.914285711,True
20180730,IF1808,1,short,2145923.714285711,True
20180731,IF1808,1,short,2145914.314285711,False
20180801,IF1808,1,short,2150758.5142857106,True
20180802,IF1808,1,short,2150836.714285711,True
20180803,IF1808,1,short,2150898.1142857107,True
20180806,IF1808,1,short,2150921.914285711,True
20180807,IF1808,1,short,2150822.914285711,False
20180808,IF1808,1,short,2150876.914285711,True
20180809,IF1808,1,short,2150795.714285711,False
20180810,IF1808,1,short,2150784.714285711,False
20180813,IF1808,1,short,2150799.5142857106,False
20180814,IF1808,1,short,2150812.1142857107,True
20180815,IF1808,1,short,2150897.314285711,True
20180816,IF1808,1,short,2150910.314285711,False
20180817,,1,,2150910.314285711,False
20180820,IF1809,1,long,2225506.714285711,True
20180821,IF1809,1,long,2225556.714285711,True
20180822,IF1809,1,long,2225555.914285711,False
20180823,,1,,2230423.714285711,
20180824,,1,,2230423.714285711,
20180827,IF1809,1,long,2230457.914285711,True
20180828,IF1809,1,short,2236480.5142857106,True
20180829,IF1809,1,short,2236487.714285711,True
20180830,IF1809,1,short,2236524.5142857106,True
20180831,IF1809,1,short,2236546.314285711,True
20180903,IF1809,1,short,2236557.1142857107,False
20180904,IF1809,1,long,2249941.914285711,True
20180905,IF1809,1,short,2251658.5142857106,True
20180906,IF1809,1,short,2251687.714285711,True
20180907,IF1809,1,short,2257050.5142857106,False
20180910,IF1809,1,short,2257096.714285711,True
20180911,,1,,2259271.714285711,
20180912,,1,,2259271.714285711,
20180913,,1,,2259271.714285711,
20180914,,1,,2259271.714285711,
20180917,,1,,2259271.714285711,
20180918,IF1809,1,long,2259304.1142857107,True
20180919,IF1809,1,long,2259341.714285711,True
20180920,IF1809,1,short,2281953.314285711,True
20180921,,1,,2281953.314285711,True
20180925,IF1810,1,short,2271981.714285711,True
20180926,IF1810,1,long,2252942.9999999967,True
20180927,IF1810,1,long,2252936.599999997,False
20180928,IF1810,1,long,2252969.599999997,True
20181008,IF1810,1,short,2226574.3999999966,True
20181009,IF1810,1,short,2226576.199999997,True
20181010,IF1810,1,short,2226574.199999997,True
20181011,IF1810,1,short,2226756.3999999966,True
20181012,IF1810,1,short,2226694.199999997,False
20181015,IF1810,1,short,2226740.7999999966,True
20181016,IF1810,1,short,2226752.9999999967,True
20181017,IF1810,1,short,2226742.199999997,True
20181018,IF1810,1,short,2226815.199999997,True
20181019,,1,,2226815.199999997,True
20181022,IF1811,1,long,2298267.7999999966,True
20181023,,1,,2302463.9999999967,
20181024,,1,,2302463.9999999967,
20181025,,1,,2302463.9999999967,
20181026,IF1811,1,long,2302418.7999999966,False
20181029,,1,,2275013.9999999967,
20181030,,1,,2275013.9999999967,
20181031,,1,,2275013.9999999967,
20181101,IF1811,1,short,2275027.3999999966,True
20181102,IF1811,1,long,2251980.199999997,True
20181105,IF1811,1,short,2237563.7999999966,True
20181106,,1,,2239985.9999999967,
20181107,IF1811,1,long,2239931.599999997,False
20181108,IF1811,1,long,2239932.3999999966,False
20181109,,1,,2217725.9999999967,
20181112,IF1811,1,long,2217725.9999999967,True
20181113,IF1811,1,long,2217759.199999997,True
20181114,IF1811,1,short,2222661.9999999967,True
20181115,IF1811,1,long,2217369.199999997,True
20181116,,1,,2217369.199999997,True
20181119,IF1812,1,short,2201005.7999999966,False
20181120,IF1812,1,short,2201078.7999999966,True
20181121,IF1812,1,short,2201080.199999997,False
20181122,IF1812,1,short,2201090.199999997,True
20181123,IF1812,1,short,2201165.9999999967,True
20181126,IF1812,1,short,2201171.7999999966,True
20181127,IF1812,1,short,2201175.599999997,True
20181128,IF1812,1,short,2201130.7999999966,False
20181129,IF1812,1,short,2201163.599999997,True
20181130,IF1812,1,short,2201134.199999997,False
20181203,IF1812,1,long,2198390.199999997,False
20181204,IF1812,1,short,2191487.9999999967,False
20181205,IF1812,1,short,2191504.199999997,False
20181206,IF1812,1,short,2191570.199999997,True
20181207,IF1812,1,short,2191578.3999999966,True
20181210,IF1812,1,short,2191609.3999999966,True
20181211,IF1812,1,short,2191593.3999999966,False
20181212,IF1812,1,long,2213038.199999997,False
20181213,IF1812,1,long,2213088.599999997,True
20181214,IF1812,1,short,2219317.599999997,True
20181217,IF1812,1,short,2219319.199999997,True
20181218,IF1812,1,short,2219358.599999997,True
20181219,IF1812,1,short,2219395.199999997,True
20181220,IF1812,1,short,2219413.7999999966,True
20181221,,1,,2219413.7999999966,True
20181224,,1,,2274725.9999999967,
20181225,IF1901,1,short,2274687.199999997,False
20181226,IF1901,1,short,2274700.199999997,True
20181227,IF1901,1,short,2255357.7999999966,True
20181228,IF1901,1,short,2255357.599999997,True
20190102,IF1901,1,short,2255391.3999999966,True
20190103,,1,,2258873.9999999967,
20190104,,1,,2258873.9999999967,
20190107,IF1901,1,long,2258870.199999997,False
20190108,IF1901,1,long,2258873.599999997,True
20190109,IF1901,1,short,2275106.9999999967,False
20190110,,1,,2277941.9999999967,
20190111,,1,,2277941.9999999967,
20190114,,1,,2277941.9999999967,
20190115,IF1901,1,long,2277947.7999999966,True
20190116,IF1901,1,long,2277947.199999997,True
20190117,IF1901,1,short,2276747.599999997,True
20190118,,1,,2276747.599999997,True
20190121,IF1902,1,long,2266649.3999999966,True
20190122,,1,,2254216.2857142827,
20190123,,1,,2254216.2857142827,
20190124,,1,,2254216.2857142827,
20190125,IF1902,1,long,2254210.485714283,True
20190128,IF1902,1,short,2257476.485714283,True
20190129,,1,,2260348.2857142827,
20190130,,1,,2260348.2857142827,
20190131,,1,,2260348.2857142827,
20190201,IF1902,1,long,2260378.485714283,True
20190211,IF1902,1,long,2260422.6857142826,True
20190212,IF1902,1,long,2260442.0857142825,True
20190213,IF1902,1,long,2260514.485714283,True
20190214,IF1902,1,long,2260519.485714283,True
20190215,,1,,2260519.485714283,True
20190218,IF1903,1,long,2297095.8857142827,True
20190219,IF1903,1,short,2305899.485714283,True
20190220,IF1903,1,short,2305887.8857142827,True
20190221,IF1903,1,long,2297699.8857142827,True
20190222,IF1903,1,long,2297791.6857142826,True
20190225,IF1903,1,long,2298052.0857142825,True
20190226,IF1903,1,long,2297953.6857142826,False
20190227,IF1903,1,long,2297937.0857142825,False
20190228,IF1903,1,long,2297929.2857142827,False
20190301,IF1903,1,long,2298001.8857142827,True
20190304,IF1903,1,short,2390607.485714283,False
20190305,IF1903,1,short,2390571.485714283,False
20190306,IF1903,1,short,2390547.6857142826,False
20190307,IF1903,1,short,2390585.485714283,True
20190308,,1,,2395240.2857142827,
20190311,,1,,2395240.2857142827,
20190312,IF1903,1,long,2395234.6857142826,False
20190313,,1,,2394460.2857142827,
20190314,,1,,2394460.2857142827,
20190315,,1,,2394460.2857142827,
20190318,IF1904,1,long,2389510.6857142826,True
20190319,IF1904,1,long,2389478.485714283,False
20190320,,1,,2395408.2857142827,
20190321,IF1904,1,long,2395376.2857142827,False
20190322,,1,,2371532.571428568,
20190325,,1,,2371532.571428568,
20190326,,1,,2371532.571428568,
20190327,,1,,2371532.571428568,
20190328,IF1904,1,long,2371510.571428568,True
20190329,IF1904,1,long,2371664.971428568,True
20190401,IF1904,1,long,2371770.7714285683,True
20190402,IF1904,1,long,2371759.971428568,False
20190403,IF1904,1,long,2371819.571428568,True
20190404,IF1904,1,long,2371874.371428568,True
20190408,IF1904,1,short,2466219.7714285683,True
20190409,,1,,2466332.571428568,
20190410,,1,,2466332.571428568,
20190411,,1,,2466332.571428568,
20190412,,1,,2466332.571428568,
20190415,IF1904,1,short,2466399.171428568,True
20190416,IF1904,1,long,2471335.371428568,True
20190417,IF1904,1,long,2471322.971428568,True
20190418,IF1904,1,long,2471312.971428568,False
20190419,,1,,2471312.971428568,False
20190422,IF1905,1,long,2474032.571428568,False
20190423,,1,,2438624.571428568,
20190424,,1,,2438624.571428568,
20190425,,1,,2438624.571428568,
20190426,,1,,2438624.571428568,
20190429,IF1905,1,long,2438583.371428568,True
20190430,IF1905,1,short,2422111.7714285683,False
20190506,IF1905,1,short,2422357.571428568,True
20190507,IF1905,1,short,2422311.171428568,False
20190508,IF1905,1,short,2422361.371428568,False
20190509,IF1905,1,short,2422427.971428568,True
20190510,IF1905,1,short,2422314.571428568,False
20190513,IF1905,1,short,2422368.371428568,True
20190514,IF1905,1,short,2422386.971428568,True
20190515,IF1905,1,long,2480392.971428568,True
20190516,IF1905,1,short,2480287.971428568,False
20190517,,1,,2480287.971428568,False
20190520,,1,,2445104.571428568,
20190521,IF1906,1,long,2445068.371428568,True
20190522,,1,,2424211.714285711,
20190523,,1,,2424211.714285711,
20190524,,1,,2424211.714285711,
20190527,,1,,2424211.714285711,
20190528,IF1906,1,long,2424202.714285711,True
20190529,,1,,2426395.714285711,
20190530,,1,,2426395.714285711,
20190531,IF1906,1,short,2426397.714285711,True
20190603,,1,,2407984.285714282,
20190604,,1,,2407984.285714282,
20190605,IF1906,1,short,2407999.685714282,True
20190606,,1,,2410288.285714282,
20190610,IF1906,1,long,2410279.085714282,True
20190611,IF1906,1,long,2410393.4857142824,True
20190612,IF1906,1,long,2410363.285714282,False
20190613,IF1906,1,long,2410355.8857142823,False
20190614,IF1906,1,long,2410332.285714282,False
20190617,IF1906,1,long,2410339.285714282,True
20190618,IF1906,1,long,2410348.4857142824,True
20190619,IF1906,1,short,2447374.4857142824,True
20190620,IF1906,1,long,2440903.4857142824,True
20190621,,1,,2440903.4857142824,True
20190624,,1,,2465428.285714282,
20190625,,1,,2465428.285714282,
20190626,,1,,2465428.285714282,
20190627,IF1907,1,long,2465407.285714282,True
20190628,IF1907,1,long,2465411.085714282,True
20190701,IF1907,1,long,2465504.4857142824,True
20190702,IF1907,1,short,2485577.285714282,False
20190703,IF1907,1,short,2485611.085714282,True
20190704,IF1907,1,short,2485634.4857142824,True
20190705,IF1907,1,long,2493447.085714282,True
20190708,IF1907,1,short,2478486.4571428536,True
20190709,IF1907,1,short,2478495.0571428537,True
20190710,IF1907,1,short,2478493.8571428536,True
20190711,IF1907,1,short,2482209.8571428536,True
20190712,IF1907,1,short,2482179.2571428535,False
20190715,IF1907,1,long,2485002.2571428535,True
20190716,IF1907,1,short,2482477.4571428536,True
20190717,IF1907,1,short,2482486.2571428535,False
20190718,IF1907,1,short,2482510.2571428535,True
20190719,,1,,2482510.2571428535,True
20190722,IF1908,1,short,2481938.8571428536,True
20190723,IF1908,1,short,2481928.0571428537,True
20190724,IF1908,1,long,2470204.399999996,True
20190725,IF1908,1,long,2470243.1999999965,True
20190726,IF1908,1,long,2470246.1999999965,True
20190729,IF1908,1,short,2471413.9999999963,True
20190730,IF1908,1,short,2461742.771428568,False
20190731,IF1908,1,short,2461766.1714285677,True
20190801,IF1908,1,short,2461805.771428568,True
20190802,IF1908,1,short,2461864.1714285677,False
20190805,IF1908,1,short,2461937.1714285677,True
20190806,IF1908,1,short,2461978.3714285675,False
20190807,IF1908,1,short,2462005.9714285675,True
20190808,IF1908,1,short,2461965.3714285675,False
20190809,IF1908,1,short,2461982.5714285676,True
20190812,IF1908,1,short,2461931.3714285675,False
20190813,IF1908,1,short,2461951.9714285675,True
20190814,IF1908,1,short,2461930.771428568,True
20190815,IF1908,1,long,2518217.5714285676,True
20190816,,1,,2518217.5714285676,True
20190819,IF1909,1,long,2534035.9714285675,True
20190820,IF1909,1,long,2534024.5714285676,False
20190821,IF1909,1,long,2534027.5714285676,True
20190822,IF1909,1,long,2534029.771428568,False
20190823,IF1909,1,long,2534057.771428568,True
20190826,IF1909,1,short,2540391.771428568,False
20190827,IF1909,1,long,2523795.9714285675,True
20190828,,1,,2505752.5714285676,
20190829,,1,,2505752.5714285676,
20190830,IF1909,1,short,2505745.9714285675,True
20190902,IF1909,1,long,2488538.7142857104,True
20190903,IF1909,1,short,2484163.7142857104,True
20190904,IF1909,1,long,2472333.2285714247,True
20190905,IF1909,1,short,2493753.428571425,False
20190906,IF1909,1,short,2493719.028571425,False
20190909,IF1909,1,long,2482203.628571425,False
20190910,IF1909,1,long,2482196.028571425,False
20190911,,1,,2470746.8571428536,
20190912,IF1909,1,long,2470761.6571428534,True
20190916,IF1909,1,long,2470744.6571428534,False
20190917,,1,,2456063.9999999963,
20190918,IF1909,1,short,2456066.399999996,False
20190919,IF1909,1,short,2456045.5999999964,False
20190920,,1,,2456045.5999999964,False
20190923,,1,,2449283.9999999963,
20190924,IF1910,1,long,2449262.5999999964,False
20190925,IF1910,1,short,2439878.9999999963,True
20190926,IF1910,1,short,2439904.1999999965,True
20190927,IF1910,1,short,2439892.799999996,False
20190930,IF1910,1,short,2439954.5999999964,True
20191008,IF1910,1,short,2439920.5999999964,False
20191009,IF1910,1,short,2439915.799999996,False
20191010,IF1910,1,long,2453388.1999999965,True
20191011,IF1910,1,long,2453437.799999996,True
20191014,IF1910,1,short,2486548.9999999963,False
20191015,IF1910,1,short,2486559.399999996,True
20191016,IF1910,1,short,2486576.399999996,True
20191017,IF1910,1,short,2486567.399999996,False
20191018,,1,,2486567.399999996,False
20191021,,1,,2507423.9999999963,
20191022,,1,,2507423.9999999963,
20191023,IF1911,1,short,2507426.799999996,True
20191024,IF1911,1,short,2507419.1999999965,False
20191025,IF1911,1,long,2501798.5999999964,True
20191028,IF1911,1,long,2501818.5999999964,True
20191029,IF1911,1,long,2501804.5999999964,False
20191030,,1,,2504519.9999999963,
20191031,,1,,2504519.9999999963,
20191101,IF1911,1,long,2504574.5999999964,True
20191104,IF1911,1,long,2504589.399999996,True
20191105,IF1911,1,short,2531759.1999999965,False
20191106,IF1911,1,short,2531772.5999999964,True
20191107,IF1911,1,short,2531765.399999996,False
20191108,IF1911,1,short,2531786.799999996,True
20191111,IF1911,1,short,2531848.9999999963,True
20191112,IF1911,1,short,2531857.9999999963,True
20191113,IF1911,1,short,2531855.5999999964,False
20191114,IF1911,1,long,2558513.5999999964,False
20191115,,1,,2558513.5999999964,False
20191118,,1,,2556959.9999999963,
20191119,IF1912,1,long,2556987.799999996,True
20191120,IF1912,1,short,2558302.399999996,True
20191121,IF1912,1,short,2558321.799999996,True
20191122,,1,,2561879.9999999963,
20191125,,1,,2561879.9999999963,
20191126,,1,,2561879.9999999963,
20191127,IF1912,1,short,2561872.5999999964,False
20191128,IF1912,1,long,2555736.799999996,False
20191129,,1,,2544162.8571428536,
20191202,IF1912,1,short,2544156.4571428536,True
20191203,IF1912,1,short,2544137.8571428536,False
20191204,IF1912,1,short,2544142.0571428537,False
20191205,IF1912,1,long,2534458.8571428536,True
20191206,IF1912,1,long,2534488.4571428536,True
20191209,IF1912,1,long,2534479.2571428535,False
20191210,IF1912,1,long,2534481.8571428536,True
20191211,IF1912,1,short,2543126.6571428534,True
20191212,IF1912,1,short,2543140.4571428536,True
20191213,IF1912,1,long,2532054.8571428536,True
20191216,IF1912,1,long,2532063.2571428535,True
20191217,IF1912,1,long,2532123.4571428536,True
20191218,IF1912,1,long,2532113.6571428534,False
20191219,IF1912,1,long,2532104.0571428537,False
20191220,,1,,2532104.0571428537,False
20191223,,1,,2549442.8571428536,
20191224,,1,,2549442.8571428536,
20191225,IF2001,1,long,2549435.0571428537,True
20191226,IF2001,1,long,2549466.8571428536,True
20191227,IF2001,1,short,2556890.2571428535,True
20191230,,1,,2538767.1428571395,
20191231,IF2001,1,long,2538781.5428571394,True
20200102,IF2001,1,long,2538832.5428571394,True
20200103,IF2001,1,long,2538823.9428571393,False
20200106,,1,,2544503.1428571395,
20200107,,1,,2544503.1428571395,
20200108,IF2001,1,short,2544510.7428571396,True
20200109,IF2001,1,short,2544469.9428571393,False
20200110,IF2001,1,long,2529846.1428571395,False
20200113,IF2001,1,long,2529891.9428571393,True
20200114,IF2001,1,short,2537130.5428571394,True
20200115,IF2001,1,short,2537166.1428571395,True
20200116,IF2001,1,short,2537171.9428571393,True
20200117,,1,,2537171.9428571393,True
20200120,IF2002,1,long,2553510.3428571397,True
20200121,IF2002,1,short,2540058.5142857106,True
20200122,IF2002,1,long,2545570.5142857106,True
20200123,IF2002,1,short,2520956.457142854,True
20200203,IF2002,1,short,2521359.457142854,True
20200204,IF2002,1,long,2601827.657142854,True
20200205,,1,,2606016.857142854,
20200206,IF2002,1,long,2606084.657142854,True
20200207,IF2002,1,long,2606085.657142854,True
20200210,IF2002,1,long,2606084.257142854,True
20200211,IF2002,1,long,2606128.457142854,True
20200212,IF2002,1,short,2636034.657142854,False
20200213,IF2002,1,short,2621524.1714285687,True
20200214,IF2002,1,short,2621493.3714285684,False
20200217,IF2002,1,long,2607861.3714285684,True
20200218,IF2002,1,long,2607828.3714285684,False
20200219,IF2002,1,long,2607831.3714285684,False
20200220,IF2002,1,long,2607916.1714285687,True
20200221,,1,,2607916.1714285687,True
20200224,,1,,2653922.5714285686,
20200225,,1,,2653922.5714285686,
20200226,IF2003,1,long,2653879.7714285688,True
20200227,IF2003,1,long,2653881.5714285686,False
20200228,,1,,2615942.5714285686,
20200302,IF2003,1,long,2615942.3714285684,True
20200303,IF2003,1,short,2630374.7714285688,True
20200304,,1,,2633018.5714285686,
20200305,IF2003,1,long,2633043.7714285688,True
20200306,IF2003,1,short,2631489.5714285686,True
20200309,IF2003,1,short,2631632.5714285686,True
20200310,IF2003,1,long,2649198.1714285687,True
20200311,IF2003,1,short,2629503.9714285685,True
20200312,IF2003,1,short,2629556.3714285684,True
20200313,IF2003,1,short,2629611.1714285687,False
20200316,IF2003,1,short,2629813.3714285684,True
20200317,IF2003,1,short,2629823.3714285684,True
20200318,IF2003,1,short,2629895.3714285684,True
20200319,IF2003,1,short,2629921.3714285684,True
20200320,,1,,2629921.3714285684,True
20200323,IF2004,1,short,2749885.3714285684,False
20200324,IF2004,1,long,2715024.9714285685,True
20200325,IF2004,1,long,2715114.1714285687,True
20200326,IF2004,1,short,2728050.1714285687,False
20200327,,1,,2705314.2857142827,
20200330,,1,,2705314.2857142827,
20200331,IF2004,1,short,2705327.485714283,True
20200401,IF2004,1,long,2689223.8857142827,False
20200402,IF2004,1,long,2665737.2857142827,True
20200403,IF2004,1,short,2664639.8857142827,True
20200407,,1,,2642074.2857142827,
20200408,IF2004,1,short,2642079.485714283,True
20200409,IF2004,1,long,2636364.8857142827,False
20200410,IF2004,1,short,2629717.8857142827,True
20200413,IF2004,1,short,2629736.0857142825,True
20200414,IF2004,1,long,2622294.6857142826,True
20200415,IF2004,1,short,2622095.8857142827,True
20200416,IF2004,1,short,2622088.485714283,False
20200417,,1,,2622088.485714283,False
20200420,,1,,2611474.2857142827,
20200421,,1,,2611474.2857142827,
20200422,IF2005,1,long,2611499.2857142827,True
20200423,IF2005,1,short,2613732.2857142827,True
20200424,IF2005,1,short,2613746.0857142825,True
20200427,IF2005,1,short,2599632.7999999966,False
20200428,IF2005,1,long,2601971.199999997,True
20200429,IF2005,1,long,2601992.7999999966,True
20200430,IF2005,1,short,2620739.599999997,False
20200506,IF2005,1,long,2616152.7999999966,True
20200507,IF2005,1,long,2616144.9999999967,False
20200508,IF2005,1,long,2616185.3999999966,True
20200511,IF2005,1,long,2616183.3999999966,False
20200512,IF2005,1,long,2616184.3999999966,False
20200513,IF2005,1,long,2616195.199999997,True
20200514,IF2005,1,short,2623455.9999999967,True
20200515,,1,,2623455.9999999967,True
20200518,IF2006,1,long,2624517.3999999966,True
20200519,IF2006,1,long,2624547.7999999966,False
20200520,IF2006,1,long,2624534.599999997,False
20200521,IF2006,1,long,2624506.199999997,False
20200522,,1,,2612237.9999999967,
20200525,,1,,2612237.9999999967,
20200526,IF2006,1,long,2612253.7999999966,True
20200527,IF2006,1,short,2612239.7999999966,True
20200528,,1,,2602710.857142854,
20200529,,1,,2602710.857142854,
20200601,IF2006,1,long,2602736.457142854,True
20200602,IF2006,1,long,2602752.657142854,True
20200603,IF2006,1,long,2602748.657142854,False
20200604,IF2006,1,long,2602749.657142854,False
20200605,IF2006,1,long,2602776.657142854,True
20200608,IF2006,1,short,2625147.457142854,True
20200609,IF2006,1,long,2615184.457142854,True
20200610,IF2006,1,long,2615183.457142854,False
20200611,,1,,2604249.4285714254,
20200612,IF2006,1,long,2604253.6285714256,True
20200615,IF2006,1,long,2604196.8285714253,False
20200616,IF2006,1,long,2604267.4285714254,True
20200617,IF2006,1,long,2604274.4285714254,True
20200618,IF2006,1,long,2604309.4285714254,True
20200619,,1,,2604309.4285714254,True
20200622,IF2007,1,short,2638088.8285714253,True
20200623,IF2007,1,long,2630527.6285714256,True
20200624,IF2007,1,long,2630563.228571425,True
20200629,IF2007,1,long,2630531.6285714256,False
20200630,IF2007,1,long,2630574.228571425,True
20200701,IF2007,1,long,2630672.4285714254,True
20200702,IF2007,1,long,2630776.8285714253,True
20200703,IF2007,1,long,2630860.6285714256,True
20200706,IF2007,1,long,2631187.6285714256,True
20200707,IF2007,1,long,2631165.8285714253,False
20200708,IF2007,1,long,2631213.228571425,True
20200709,IF2007,1,long,2631289.4285714254,True
20200710,IF2007,1,long,2631198.6285714256,False
20200713,IF2007,1,long,2631291.6285714256,True
20200714,IF2007,1,short,2844244.6285714256,True
20200715,IF2007,1,short,2836053.8285714253,True
20200716,IF2007,1,short,2836294.0285714255,True
20200717,,1,,2836294.0285714255,True
